match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,27.6,Bangladesh,England,Towhid Hridoy,Mushfiqur Rahim,AU Rashid,0,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,28.1,Bangladesh,England,Mushfiqur Rahim,Towhid Hridoy,RJW Topley,1,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,28.2,Bangladesh,England,Towhid Hridoy,Mushfiqur Rahim,RJW Topley,4,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,28.3,Bangladesh,England,Towhid Hridoy,Mushfiqur Rahim,RJW Topley,0,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,28.4,Bangladesh,England,Towhid Hridoy,Mushfiqur Rahim,RJW Topley,0,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,28.5,Bangladesh,England,Towhid Hridoy,Mushfiqur Rahim,RJW Topley,1,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,28.6,Bangladesh,England,Mushfiqur Rahim,Towhid Hridoy,RJW Topley,1,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,29.1,Bangladesh,England,Mushfiqur Rahim,Towhid Hridoy,AU Rashid,1,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,29.2,Bangladesh,England,Towhid Hridoy,Mushfiqur Rahim,AU Rashid,1,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,29.3,Bangladesh,England,Mushfiqur Rahim,Towhid Hridoy,AU Rashid,1,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,29.4,Bangladesh,England,Towhid Hridoy,Mushfiqur Rahim,AU Rashid,2,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,29.5,Bangladesh,England,Towhid Hridoy,Mushfiqur Rahim,AU Rashid,0,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,29.6,Bangladesh,England,Towhid Hridoy,Mushfiqur Rahim,AU Rashid,0,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,30.1,Bangladesh,England,Mushfiqur Rahim,Towhid Hridoy,RJW Topley,1,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,30.2,Bangladesh,England,Towhid Hridoy,Mushfiqur Rahim,RJW Topley,0,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,30.3,Bangladesh,England,Towhid Hridoy,Mushfiqur Rahim,RJW Topley,2,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,30.4,Bangladesh,England,Towhid Hridoy,Mushfiqur Rahim,RJW Topley,1,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,30.5,Bangladesh,England,Mushfiqur Rahim,Towhid Hridoy,RJW Topley,0,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,30.6,Bangladesh,England,Mushfiqur Rahim,Towhid Hridoy,RJW Topley,0,0,,,,,,caught,Mushfiqur Rahim,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,31.1,Bangladesh,England,Towhid Hridoy,Mahedi Hasan,MA Wood,1,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,31.2,Bangladesh,England,Mahedi Hasan,Towhid Hridoy,MA Wood,0,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,31.3,Bangladesh,England,Mahedi Hasan,Towhid Hridoy,MA Wood,1,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,31.4,Bangladesh,England,Towhid Hridoy,Mahedi Hasan,MA Wood,0,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,31.5,Bangladesh,England,Towhid Hridoy,Mahedi Hasan,MA Wood,0,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,31.6,Bangladesh,England,Towhid Hridoy,Mahedi Hasan,MA Wood,0,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,32.1,Bangladesh,England,Mahedi Hasan,Towhid Hridoy,RJW Topley,0,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,32.2,Bangladesh,England,Mahedi Hasan,Towhid Hridoy,RJW Topley,0,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,32.3,Bangladesh,England,Mahedi Hasan,Towhid Hridoy,RJW Topley,1,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,32.4,Bangladesh,England,Towhid Hridoy,Mahedi Hasan,RJW Topley,0,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,32.5,Bangladesh,England,Towhid Hridoy,Mahedi Hasan,RJW Topley,0,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,32.6,Bangladesh,England,Towhid Hridoy,Mahedi Hasan,RJW Topley,1,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,33.1,Bangladesh,England,Towhid Hridoy,Mahedi Hasan,MA Wood,1,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,33.2,Bangladesh,England,Mahedi Hasan,Towhid Hridoy,MA Wood,0,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,33.3,Bangladesh,England,Mahedi Hasan,Towhid Hridoy,MA Wood,0,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,33.4,Bangladesh,England,Mahedi Hasan,Towhid Hridoy,MA Wood,0,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,33.5,Bangladesh,England,Mahedi Hasan,Towhid Hridoy,MA Wood,0,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,33.6,Bangladesh,England,Mahedi Hasan,Towhid Hridoy,MA Wood,0,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,34.1,Bangladesh,England,Towhid Hridoy,Mahedi Hasan,RJW Topley,2,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,34.2,Bangladesh,England,Towhid Hridoy,Mahedi Hasan,RJW Topley,1,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,34.3,Bangladesh,England,Mahedi Hasan,Towhid Hridoy,RJW Topley,1,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,34.4,Bangladesh,England,Towhid Hridoy,Mahedi Hasan,RJW Topley,1,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,34.5,Bangladesh,England,Mahedi Hasan,Towhid Hridoy,RJW Topley,0,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,34.6,Bangladesh,England,Mahedi Hasan,Towhid Hridoy,RJW Topley,0,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,35.1,Bangladesh,England,Towhid Hridoy,Mahedi Hasan,MA Wood,1,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,35.2,Bangladesh,England,Mahedi Hasan,Towhid Hridoy,MA Wood,1,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,35.3,Bangladesh,England,Towhid Hridoy,Mahedi Hasan,MA Wood,0,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,35.4,Bangladesh,England,Towhid Hridoy,Mahedi Hasan,MA Wood,0,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,35.5,Bangladesh,England,Towhid Hridoy,Mahedi Hasan,MA Wood,0,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,35.6,Bangladesh,England,Towhid Hridoy,Mahedi Hasan,MA Wood,0,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,36.1,Bangladesh,England,Mahedi Hasan,Towhid Hridoy,AU Rashid,0,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,36.2,Bangladesh,England,Mahedi Hasan,Towhid Hridoy,AU Rashid,2,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,36.3,Bangladesh,England,Mahedi Hasan,Towhid Hridoy,AU Rashid,1,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,36.4,Bangladesh,England,Towhid Hridoy,Mahedi Hasan,AU Rashid,0,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,36.5,Bangladesh,England,Towhid Hridoy,Mahedi Hasan,AU Rashid,1,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,36.6,Bangladesh,England,Mahedi Hasan,Towhid Hridoy,AU Rashid,0,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,37.1,Bangladesh,England,Towhid Hridoy,Mahedi Hasan,MA Wood,0,1,1.0,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,37.2,Bangladesh,England,Towhid Hridoy,Mahedi Hasan,MA Wood,0,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,37.3,Bangladesh,England,Towhid Hridoy,Mahedi Hasan,MA Wood,4,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,37.4,Bangladesh,England,Towhid Hridoy,Mahedi Hasan,MA Wood,1,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,37.5,Bangladesh,England,Mahedi Hasan,Towhid Hridoy,MA Wood,0,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,37.6,Bangladesh,England,Mahedi Hasan,Towhid Hridoy,MA Wood,0,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,37.7,Bangladesh,England,Mahedi Hasan,Towhid Hridoy,MA Wood,0,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,38.1,Bangladesh,England,Towhid Hridoy,Mahedi Hasan,AU Rashid,0,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,38.2,Bangladesh,England,Towhid Hridoy,Mahedi Hasan,AU Rashid,1,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,38.3,Bangladesh,England,Mahedi Hasan,Towhid Hridoy,AU Rashid,0,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,38.4,Bangladesh,England,Mahedi Hasan,Towhid Hridoy,AU Rashid,0,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,38.5,Bangladesh,England,Mahedi Hasan,Towhid Hridoy,AU Rashid,0,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,38.6,Bangladesh,England,Mahedi Hasan,Towhid Hridoy,AU Rashid,2,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,39.1,Bangladesh,England,Towhid Hridoy,Mahedi Hasan,LS Livingstone,0,0,,,,,,caught,Towhid Hridoy,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,39.2,Bangladesh,England,Taskin Ahmed,Mahedi Hasan,LS Livingstone,0,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,39.3,Bangladesh,England,Taskin Ahmed,Mahedi Hasan,LS Livingstone,0,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,39.4,Bangladesh,England,Taskin Ahmed,Mahedi Hasan,LS Livingstone,1,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,39.5,Bangladesh,England,Mahedi Hasan,Taskin Ahmed,LS Livingstone,0,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,39.6,Bangladesh,England,Mahedi Hasan,Taskin Ahmed,LS Livingstone,1,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,40.1,Bangladesh,England,Mahedi Hasan,Taskin Ahmed,AU Rashid,0,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,40.2,Bangladesh,England,Mahedi Hasan,Taskin Ahmed,AU Rashid,4,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,40.3,Bangladesh,England,Mahedi Hasan,Taskin Ahmed,AU Rashid,0,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,40.4,Bangladesh,England,Mahedi Hasan,Taskin Ahmed,AU Rashid,0,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,40.5,Bangladesh,England,Mahedi Hasan,Taskin Ahmed,AU Rashid,0,0,,,,,,bowled,Mahedi Hasan,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,40.6,Bangladesh,England,Shoriful Islam,Taskin Ahmed,AU Rashid,0,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,41.1,Bangladesh,England,Taskin Ahmed,Shoriful Islam,LS Livingstone,0,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,41.2,Bangladesh,England,Taskin Ahmed,Shoriful Islam,LS Livingstone,0,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,41.3,Bangladesh,England,Taskin Ahmed,Shoriful Islam,LS Livingstone,1,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,41.4,Bangladesh,England,Shoriful Islam,Taskin Ahmed,LS Livingstone,0,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,41.5,Bangladesh,England,Shoriful Islam,Taskin Ahmed,LS Livingstone,2,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,41.6,Bangladesh,England,Shoriful Islam,Taskin Ahmed,LS Livingstone,0,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,42.1,Bangladesh,England,Taskin Ahmed,Shoriful Islam,AU Rashid,0,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,42.2,Bangladesh,England,Taskin Ahmed,Shoriful Islam,AU Rashid,0,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,42.3,Bangladesh,England,Taskin Ahmed,Shoriful Islam,AU Rashid,0,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,42.4,Bangladesh,England,Taskin Ahmed,Shoriful Islam,AU Rashid,0,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,42.5,Bangladesh,England,Taskin Ahmed,Shoriful Islam,AU Rashid,2,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,42.6,Bangladesh,England,Taskin Ahmed,Shoriful Islam,AU Rashid,1,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,43.1,Bangladesh,England,Taskin Ahmed,Shoriful Islam,LS Livingstone,1,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,43.2,Bangladesh,England,Shoriful Islam,Taskin Ahmed,LS Livingstone,0,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,43.3,Bangladesh,England,Shoriful Islam,Taskin Ahmed,LS Livingstone,1,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,43.4,Bangladesh,England,Taskin Ahmed,Shoriful Islam,LS Livingstone,6,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,43.5,Bangladesh,England,Taskin Ahmed,Shoriful Islam,LS Livingstone,0,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,43.6,Bangladesh,England,Taskin Ahmed,Shoriful Islam,LS Livingstone,0,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,44.1,Bangladesh,England,Shoriful Islam,Taskin Ahmed,SM Curran,0,1,1.0,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,44.2,Bangladesh,England,Shoriful Islam,Taskin Ahmed,SM Curran,0,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,44.3,Bangladesh,England,Shoriful Islam,Taskin Ahmed,SM Curran,0,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,44.4,Bangladesh,England,Shoriful Islam,Taskin Ahmed,SM Curran,4,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,44.5,Bangladesh,England,Shoriful Islam,Taskin Ahmed,SM Curran,1,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,44.6,Bangladesh,England,Taskin Ahmed,Shoriful Islam,SM Curran,0,1,,,,1.0,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,44.7,Bangladesh,England,Shoriful Islam,Taskin Ahmed,SM Curran,4,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,45.1,Bangladesh,England,Taskin Ahmed,Shoriful Islam,MA Wood,1,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,45.2,Bangladesh,England,Shoriful Islam,Taskin Ahmed,MA Wood,0,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,45.3,Bangladesh,England,Shoriful Islam,Taskin Ahmed,MA Wood,0,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,45.4,Bangladesh,England,Shoriful Islam,Taskin Ahmed,MA Wood,0,0,,,,,,bowled,Shoriful Islam,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,45.5,Bangladesh,England,Mustafizur Rahman,Taskin Ahmed,MA Wood,0,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,45.6,Bangladesh,England,Mustafizur Rahman,Taskin Ahmed,MA Wood,0,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,46.1,Bangladesh,England,Taskin Ahmed,Mustafizur Rahman,SM Curran,0,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,46.2,Bangladesh,England,Taskin Ahmed,Mustafizur Rahman,SM Curran,0,1,,,,1.0,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,46.3,Bangladesh,England,Mustafizur Rahman,Taskin Ahmed,SM Curran,1,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,46.4,Bangladesh,England,Taskin Ahmed,Mustafizur Rahman,SM Curran,1,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,46.5,Bangladesh,England,Mustafizur Rahman,Taskin Ahmed,SM Curran,0,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,46.6,Bangladesh,England,Mustafizur Rahman,Taskin Ahmed,SM Curran,1,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,47.1,Bangladesh,England,Mustafizur Rahman,Taskin Ahmed,MA Wood,0,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,47.2,Bangladesh,England,Mustafizur Rahman,Taskin Ahmed,MA Wood,1,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,47.3,Bangladesh,England,Taskin Ahmed,Mustafizur Rahman,MA Wood,0,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,47.4,Bangladesh,England,Taskin Ahmed,Mustafizur Rahman,MA Wood,1,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,47.5,Bangladesh,England,Mustafizur Rahman,Taskin Ahmed,MA Wood,0,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,47.6,Bangladesh,England,Mustafizur Rahman,Taskin Ahmed,MA Wood,0,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,48.1,Bangladesh,England,Taskin Ahmed,Mustafizur Rahman,SM Curran,0,0,,,,,,,,,
7,2023/24,2023-10-10,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,48.2,Bangladesh,England,Taskin Ahmed,Mustafizur Rahman,SM Curran,0,0,,,,,,bowled,Taskin Ahmed,,
8,2023/24,2023-10-10,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,0.1,Sri Lanka,Pakistan,P Nissanka,MDKJ Perera,Shaheen Shah Afridi,0,0,,,,,,,,,
8,2023/24,2023-10-10,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,0.2,Sri Lanka,Pakistan,P Nissanka,MDKJ Perera,Shaheen Shah Afridi,0,0,,,,,,,,,
8,2023/24,2023-10-10,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,0.3,Sri Lanka,Pakistan,P Nissanka,MDKJ Perera,Shaheen Shah Afridi,0,0,,,,,,,,,
8,2023/24,2023-10-10,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,0.4,Sri Lanka,Pakistan,P Nissanka,MDKJ Perera,Shaheen Shah Afridi,0,0,,,,,,,,,
8,2023/24,2023-10-10,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,0.5,Sri Lanka,Pakistan,P Nissanka,MDKJ Perera,Shaheen Shah Afridi,4,0,,,,,,,,,
8,2023/24,2023-10-10,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,0.6,Sri Lanka,Pakistan,P Nissanka,MDKJ Perera,Shaheen Shah Afridi,0,0,,,,,,,,,
8,2023/24,2023-10-10,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,1.1,Sri Lanka,Pakistan,MDKJ Perera,P Nissanka,Hasan Ali,0,0,,,,,,,,,
8,2023/24,2023-10-10,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,1.2,Sri Lanka,Pakistan,MDKJ Perera,P Nissanka,Hasan Ali,0,1,1.0,,,,,,,,
8,2023/24,2023-10-10,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,1.3,Sri Lanka,Pakistan,MDKJ Perera,P Nissanka,Hasan Ali,0,0,,,,,,,,,
8,2023/24,2023-10-10,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,1.4,Sri Lanka,Pakistan,MDKJ Perera,P Nissanka,Hasan Ali,0,0,,,,,,,,,
8,2023/24,2023-10-10,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,1.5,Sri Lanka,Pakistan,MDKJ Perera,P Nissanka,Hasan Ali,0,0,,,,,,caught,MDKJ Perera,,
8,2023/24,2023-10-10,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,1.6,Sri Lanka,Pakistan,BKG Mendis,P Nissanka,Hasan Ali,0,0,,,,,,,,,
8,2023/24,2023-10-10,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,1.7,Sri Lanka,Pakistan,BKG Mendis,P Nissanka,Hasan Ali,0,1,1.0,,,,,,,,
8,2023/24,2023-10-10,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,1.8,Sri Lanka,Pakistan,BKG Mendis,P Nissanka,Hasan Ali,0,0,,,,,,,,,
8,2023/24,2023-10-10,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,2.1,Sri Lanka,Pakistan,P Nissanka,BKG Mendis,Shaheen Shah Afridi,0,0,,,,,,,,,
8,2023/24,2023-10-10,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,2.2,Sri Lanka,Pakistan,P Nissanka,BKG Mendis,Shaheen Shah Afridi,0,1,1.0,,,,,,,,
